"ID","SE1A","SE2A","SE3A","SE4A","SE5A","SE6A","SE7A","SE8A","SE9A","SE10A","SE11A","SE12A","SE13A","SE14A","SE15A","SE16A","SE17A","SE18A","SE19A","SE20A","SE21A","SE22A","SE23A","SE24A","SE25A","SE26A","SE27A","SE28A","SE29A","SE30A","SE31A","SE32A","SE33A","SE34A","SE35A","SE36A","SE37A","SE38A","SE39A","SE40A","SE41A","SE42A","SE43A","SE44A","SE45A","SE46A","SE47A","SE48A","SE49A","SE50A","SE51A","SE52A"
"c4882cfe0bf4b291bfefbff99432d55d",19,13,7,10,20,11,22,12,10,8,9,9,5,0,0,4,0,11,3,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,6,12,15,8,9
"c4956ec80c43f0114606c6ff027b861c",0,0,0,14,0,0,0,5,0,0,0,0,0,0,6,12,0,11,45,17,0,11,0,0,0,2,13,27,9,4,7,0,0,0,0,0,0,0,13,1,17,4,6,0,0,0,0,0,0,0,5,4
"c5595219d6df73a675abe50425013bdd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,28,25,15,0,8,11,0,5,9,6,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
"c5750b049169944a0a720c0f9c5c0968",0,0,11,17,0,8,23,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c58e5bf355be030d93e26cfa7e766dab",17,0,0,29,11,6,25,26,0,12,9,24,21,27,30,27,32,34,26,20,0,10,0,48,0,0,0,8,0,0,0,0,0,0,23,15,14,12,24,15,7,21,0,0,18,0,0,23,0,0,17,8
"c595940926ac2c5a30b35c8c77c92e98",19,0,0,13,5,2,8,7,4,3,6,2,4,6,15,7,0,4,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,8
"c619014dce44f401c196cf7f60af4e54",117,15,7,60,8,6,44,6,5,8,20,20,71,51,78,77,29,27,176,86,20,33,6,10,24,25,38,88,46,37,40,17,7,31,14,17,32,23,55,51,73,105,30,14,0,5,8,28,13,34,47,68
"c62eae365ecf5ff100fab5083dfd7a6a",2,0,0,0,2,0,0,2,1,4,4,0,4,0,5,0,8,9,4,5,8,4,1,0,5,5,0,3,4,1,0,3,0,8,8,8,8,5,6,10,1,14,0,11,0,0,2,0,0,4,2,0
"c667664df1fb6f8705f9a8a861370a72",0,0,0,0,0,6,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,0,5,0,5,7
"c66ec67719e54d2cb0afc3154b3c23af",14,6,7,5,12,14,15,19,16,8,16,24,28,17,21,26,16,21,10,14,14,18,50,8,15,14,72,11,11,12,17,15,10,10,16,13,18,12,18,21,15,13,17,9,19,35,16,9,14,27,30,19
"c674f6de1f90df7a86c1759f591617be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23,0,0,10,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0
"c6aaf054cb3a6fecf4cad5e1602ceece",3,0,0,5,0,0,0,0,0,4,2,4,3,14,16,10,0,6,5,2,2,2,0,1,0,0,0,0,0,0,0,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
"c6b25d0515f6c3f002d1c7d13718280d",0,0,0,6,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,5,4,0,3,8,0,0
"c6c3ab4e828fb40d6e05967b7aac9338",0,2,3,9,13,12,0,0,7,2,8,11,5,10,5,2,0,0,0,3,9,0,22,0,0,0,57,0,0,6,0,0,0,0,3,0,4,6,0,15,4,0,8,10,8,13,7,8,7,7,15,10
"c73024b7e585525a062829516bdae63f",9,4,8,4,3,0,5,11,0,5,4,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c757ad670c5d796cb866c941c62c4e33",35,17,20,26,16,13,0,15,8,4,9,5,12,0,23,13,14,9,7,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,14,10,4,12,10,25,25,9,19,14
"c7a3558a98c6c3cedf6451cb7ec2156f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,5,10,7,6,4,0,0,2,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0
"c7d1ae82cbaf1b59f7ea0bab93267c27",6,5,5,0,3,0,0,5,5,0,4,0,10,4,0,0,0,0,7,0,0,6,4,10,0,6,0,3,6,6,0,0,0,0,0,6,0,6,0,9,4,9,0,0,11,7,7,0,0,0,0,5
"c8179ec95b19f4bb00cf659956c8611b",0,22,0,0,33,30,0,25,48,50,42,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
"c846e185ff30e96932a78659cfe639bf",13,20,13,15,11,11,17,0,4,17,7,0,11,18,20,10,16,0,19,11,0,9,0,9,0,11,0,0,0,0,0,0,0,13,0,0,0,15,16,8,7,0,0,18,13,7,6,22,11,0,6,9
"c86c42d313081e6c6ec2c8088812cb23",0,0,0,0,11,10,0,6,10,15,12,18,7,0,0,0,0,0,19,0,0,0,0,22,0,14,0,0,0,0,0,0,0,0,11,0,0,7,0,6,11,18,0,0,0,0,0,0,0,0,5,0
"c8b47090439f9cfb39db4507f0e957c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,13,6,0,0,0,0,7,18,8,0,0,0,0
"c8bedd7d80c74aa61d6602de43a7c61c",0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,2,0,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,12,0,7,4,0,10,0,5,5,0,18,11,0,12,0,0,10,0,0,1
"c96bb1b10a36242bec10d20c8e16e06c",0,0,5,9,3,4,0,0,2,3,7,0,0,0,0,0,0,4,0,0,11,14,3,0,0,33,0,0,0,10,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,7,13,0,1,0,14,7
"c97078423b141798c2fd8cd12a8018c6",18,0,10,17,13,10,18,22,5,11,13,18,16,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,8,0,0,0,0,0,7,0,9,10,11,12,10
"c9aef1cb685943b1daa3bd7f689c6a83",0,21,0,0,25,35,0,36,35,39,38,25,0,25,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9bb0880eeca46df0b7b34fde2c1282b",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,2,0,0,6,8,6,0,0,0,1,0,3,2,4,2,0,0,4,4,0,0,0,5,1
"c9c5fd03231de77416325067f5a8e915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,6,0,0,0
"c9dac1b01afbcbb851165547387c3f11",9,0,0,0,0,8,0,0,0,0,14,0,0,12,0,17,0,17,15,9,0,0,2,0,0,17,10,0,13,11,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0
"c9de210c5a513e7749d7e67ce403d19a",0,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,0
"c9f9355d32e264f6bc060415332587bb",40,6,14,77,25,30,75,60,60,70,62,38,61,41,33,22,24,28,7,20,24,29,11,33,29,24,17,15,24,9,12,17,14,19,12,29,31,37,26,22,16,47,38,31,25,30,23,34,45,36,31,17
"ca019dc1f7991a3f2a30faf861bee144",0,0,4,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,8,0,9,0,0,0,10,0,6
"ca0740828c8e4febaca3acd24018ac3f",0,0,0,0,0,0,0,17,8,14,0,5,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,4,6,4,0,3,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0
"ca28a29cdb29db922f3c342dde4a659b",0,0,0,0,3,6,0,3,2,7,3,4,5,0,0,0,0,0,4,0,5,0,2,8,5,4,0,0,5,2,4,8,4,11,6,10,6,5,5,10,3,7,5,0,0,10,3,0,3,6,0,3
"ca80be2904fd59acad6ec173e9a2444b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,6,0,0,7,0,7,0,0,0,0,5,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"ca8f1c260ac18a133685554fc1089155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,13,10,15,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,25,25,0,0,9,0
"cb16e852847785239a4de5fcd3b3af02",29,14,0,20,17,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb727328eaa7827d6cc46a7d9b90d9ef",34,4,3,24,10,5,36,44,23,36,24,18,29,15,32,50,62,76,43,40,35,41,24,28,29,17,15,21,16,29,26,22,9,18,7,9,17,17,42,25,31,32,27,24,9,10,9,32,16,30,32,38
"cb75cb83f1f1a02f12384af0d13ab82d",0,0,0,0,0,0,0,0,0,6,10,5,29,28,41,26,28,39,9,14,19,0,0,0,11,11,8,18,16,4,0,0,0,0,0,0,0,0,29,0,10,0,0,0,0,0,0,0,0,0,0,0
"cbbb88e8a44278447088a770b5ae72c6",22,24,24,27,13,25,23,19,18,15,0,0,17,17,21,18,21,21,16,18,23,20,19,22,15,9,0,17,0,7,14,31,25,29,30,29,23,24,13,27,11,26,21,15,15,14,15,13,8,0,0,7
"cc363a9ccd3549e646859ab1ffe9d460",8,0,0,4,0,0,3,9,3,4,4,0,11,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,22,20,5,34,0,35,3,4,0,0,0,6,0,7,5,6
"cc4fa36d40bc7a4d412d0e7cb87ef853",28,20,21,32,14,15,15,19,15,14,24,0,12,0,13,23,0,16,12,10,24,20,0,11,15,0,0,15,0,0,0,31,30,40,55,55,63,78,0,47,7,0,0,0,0,20,25,0,22,0,21,16
"cca574f58aa9126e6ecfc4384f7cf9d9",0,3,4,0,5,6,7,8,9,11,11,0,15,8,12,18,0,10,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"cca86021283b2aebb0d971d38a44bc99",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,21,14,15,16,10,12,10,11,0,25,13,11,9,11,18,0,7,19,0,0,0,0,0,0,0,0,0,0,0
"cd8e3bf0d91d96f0a742f70de081e3de",6,51,0,0,44,34,0,14,35,12,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"cdc63ff1b3b2a782670be8514316746c",0,0,5,4,8,0,0,0,0,0,0,10,0,0,4,2,6,3,3,6,4,4,4,0,9,4,0,0,0,0,1,0,0,0,2,3,0,0,3,5,3,0,0,0,0,4,4,0,0,4,0,3
"cdc9eb301c1347f5753343884d1a5b41",0,0,0,0,0,0,0,0,5,4,5,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"cdd6a21e3221b31137bebef1f0947b0a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,25,9,22,0,6,0,6,10,8,9,28,15,12,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"ce09a6ae7c98f0c2ce06de289f3a69d8",0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,5,7,0,0,0,5,0
"ce13c9937bcc31fbb83e7c674ebbc49c",0,0,0,13,5,5,0,23,23,28,38,49,106,76,66,25,16,0,0,0,26,27,0,41,34,0,0,0,38,48,23,24,0,34,16,14,0,24,14,5,37,0,0,29,0,0,0,0,0,0,8,10
"ce4a7e530cf68cdaa2431fbf14d8adbc",15,0,0,27,0,0,0,0,0,4,7,11,12,15,15,17,28,29,50,49,28,25,0,0,7,0,0,15,0,9,0,0,0,0,0,0,0,0,13,6,6,16,0,0,0,0,0,0,0,0,6,9
"ce74134d613e02ebfda2aae1dddcd6bf",31,0,0,26,0,0,15,10,9,11,14,12,28,22,20,13,12,9,7,21,0,10,0,0,0,6,10,11,11,12,3,5,0,9,3,12,18,11,20,18,9,24,9,0,10,9,7,15,9,15,12,18
"ce969c47610b3788b2792b99634126e7",0,22,0,0,18,12,0,7,18,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
"cee15aadf10b9cf987099007d11b489f",7,0,0,7,0,0,0,0,0,7,0,7,5,0,0,3,0,0,10,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9,3,0,0,0,0,0,0,0,0,2
"cf567a18e3894b5440928558e58ecab5",0,0,2,12,21,21,10,4,0,5,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,5,0,0,0,0,0,0,0,5,5,2,2,0,1,0,0,0,2,5,5,0,0,0,0,0,0
"d04e96ea96fccabf4025752410df6e25",0,0,2,0,0,1,0,6,7,8,10,9,6,11,8,8,7,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d0d0714792ef3b5a6951ca3d28020d4c",33,48,33,0,21,22,59,26,51,40,44,40,40,51,46,54,87,46,51,42,61,29,16,21,12,6,0,8,10,0,0,0,36,25,24,0,23,31,38,16,17,32,38,33,22,34,38,27,35,0,25,23
"d0dad8107b0baf227ea7bf2b46a721ec",0,0,2,0,0,0,0,0,0,1,6,5,2,0,0,0,0,3,0,0,0,7,0,3,0,3,0,0,0,0,0,5,7,0,4,4,5,0,0,4,3,0,0,2,4,5,4,6,3,0,0,1
"d101599ee1ddf18f6cfde88752489fcd",3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,6,5,0,0,0,0,3,5,0,0,6,2,0,0,5,0,0,0,0,0,0,3,0
"d17d4e52392e61bf7543955737ee5b3d",9,13,4,6,0,3,12,15,13,12,20,25,63,73,102,83,103,78,37,30,31,27,16,17,13,17,6,15,10,12,5,38,26,27,22,19,16,23,118,19,12,26,9,8,16,25,11,20,15,11,16,31
"d2bd395ce8952085a14c34930aae80e3",11,34,29,120,290,392,185,140,191,172,60,27,22,17,14,11,15,28,9,22,27,26,16,36,19,13,431,14,15,6,23,7,0,0,3,0,0,0,17,2,19,0,0,0,0,8,0,0,1,0,0,0
"d2d01dc861fd4b0a6572489b26e9eb1a",72,34,25,30,10,19,24,0,0,11,9,19,19,12,10,14,0,0,0,10,0,0,160,0,0,0,33,0,0,0,0,0,0,0,11,6,5,0,0,9,0,8,20,13,17,21,26,32,54,30,30,43
"d2d561be7c80c99e083b06edb54af9db",0,12,0,0,28,17,0,0,28,28,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"d347e74131de3d1e6b2c05814122ea12",1,7,8,3,6,4,3,4,5,2,3,3,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d355d862ca08209151ec2af54510ce1e",7,15,7,0,13,10,0,11,5,8,11,22,10,17,7,7,12,17,0,6,19,18,8,4,8,15,0,7,9,7,6,11,18,5,10,12,14,6,5,16,12,3,4,0,10,14,16,0,14,0,5,8
"d381b0c4baf4c092e37d645b910d42d7",13,14,12,0,9,10,9,16,12,12,15,23,21,19,14,19,21,10,0,0,12,13,16,0,9,12,0,0,0,0,0,8,15,0,15,10,5,7,22,9,7,0,10,0,13,18,19,12,9,11,10,10
"d384e2144ba8ea49b60248eb857e2149",11,0,0,8,0,0,0,0,0,0,0,5,6,2,0,8,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,7,7,5,0,0,0
"d3b3be305047d5f15ae23ce7a43bfc82",76,0,0,0,0,0,0,0,0,0,0,77,73,0,0,0,118,81,291,93,0,41,0,0,0,0,0,110,76,86,86,0,0,0,0,0,33,36,0,21,65,59,0,0,62,24,34,86,0,0,45,32
"d42342a5501ebbf5c2a0bdbe34fb8955",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,10,8,3,2,5,3,1,3,6,7,6,0,5,2,0,0,3,3,3,4,2,2,5,5,2,0,1,1,4,2,5,0,2,0,2,0
"d46e2205f0c6ecf67b51f83d111c509c",7,13,9,13,13,22,7,10,17,9,15,9,6,11,7,15,7,18,5,8,9,10,43,16,7,7,58,11,8,9,5,14,9,0,13,11,10,13,13,6,2283,9,9,4,33,26,24,21,42,28,10,34
"d4735632ba0fd6e9997b7a1caa994ffa",11,14,13,9,15,16,13,7,19,30,22,17,23,12,23,11,26,25,10,8,12,9,4,10,3,3,0,4,1,5,5,8,5,9,5,3,3,4,19,7,7,22,14,20,35,45,21,24,33,21,23,20
"d4f955832d56885ddfa8f249f335bfe7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,73,0,0,0,0,0,0,0,22,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"d556fb5d4f469a0ff6fa885b1421cb7e",0,0,17,4,0,0,0,0,7,4,0,0,0,10,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0
"d57bd2d94beeae47736410573648c9e0",0,0,0,0,5,6,2,1,4,11,14,11,10,18,13,14,24,40,10,18,38,41,15,40,34,13,6,9,13,16,20,13,26,5,9,11,5,8,14,3,14,2,9,12,10,9,10,7,4,9,5,5
"d5d91e6536e2642f57ae53b3f17850c0",0,0,0,0,11,0,9,0,8,10,9,0,0,12,10,6,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"d61c81559eb1d57ded6d603986329f0d",0,0,0,0,6,8,0,0,7,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"d692ab25d3c80d2dc4c41fba06300002",0,2,0,0,0,1,0,4,4,4,0,0,3,12,14,11,16,15,10,10,15,5,0,4,0,0,0,0,0,0,0,6,0,1,0,6,3,0,10,6,0,0,0,0,0,3,0,0,2,0,0,5
"d6f90db5fc03f64ddb4a1acbec719120",4,0,13,6,19,0,11,17,16,16,26,26,7,25,16,15,32,34,0,9,26,24,15,24,19,12,16,0,22,19,11,19,29,18,16,24,12,15,17,14,25,18,9,0,16,9,14,15,19,25,17,14
"d6f9a764678d662de2a928b27d9aa7cd",28,39,59,39,26,59,39,63,71,87,67,88,116,119,121,149,222,166,119,149,212,178,145,169,108,98,34,34,43,52,49,73,71,30,21,26,24,17,154,15,56,22,14,22,23,38,41,22,37,23,33,20
"d73b2962aa794d65bdaaa279a81b4e25",14,0,10,13,0,1,18,9,12,14,11,13,13,0,18,13,0,5,0,11,11,0,0,10,5,7,0,7,0,4,6,7,0,0,0,0,0,0,17,7,7,8,0,9,6,8,2,0,9,0,3,6
"d73cce916949e8fb8a3ad081dafa88e2",6,15,0,0,19,0,0,11,0,5,13,14,0,0,0,0,16,23,0,0,28,42,24,11,17,25,0,7,17,9,0,0,26,0,15,18,11,0,22,9,18,0,0,0,0,12,20,0,14,13,5,5
"d746846bcfa10d5c6a762d5ee4d6c876",0,0,0,0,0,0,0,0,7,3,7,15,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
"d76d59ec71de0e3b22da0c9cd564d41a",7,0,0,9,24,13,12,8,11,10,12,13,13,12,9,8,10,13,4,0,0,13,23,0,5,7,56,10,9,9,7,8,0,0,10,18,11,11,9,19,9,8,16,6,19,25,19,10,15,13,14,9
"d7890a2cd4935865c36e5894815f425e",0,0,4,13,7,7,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d798484e097b6518f50a27ccf383ca37",25,19,8,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,10,12,13,0,11,0,0,0,0,13,13,11,0,0,0,16,0,0,4,3,11,0,14,0,12,0,0,0,20,0,0
"d7b4047d9f1357b50df067c3821c58fe",29,17,17,34,24,21,38,31,30,22,27,19,33,31,23,20,10,15,16,20,14,12,0,0,7,7,0,0,0,8,6,0,12,7,10,0,0,0,15,2,4,4,8,0,10,0,10,0,14,17,30,22
"d80743b699b2d3acef2f02272a060d5d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,5,0,0,0,0,0,0,0,0,2,3,5,4,0,4,0,2,7,2,0,4,5,0,0,0,0,6,0,0,6,0,5,0
"d8e7f9181e4d5a4a6453e9ca9996a43f",0,0,3,2,1,0,4,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,55,0,0,0,87,0,2,0,0,0,0,0,4,0,2,0,0,0,0,6,0,1,6,17,8,5,7,6,7,11
"d8fe7ef17e6c7657862e63fd63abb96e",5,0,6,7,8,0,0,0,3,3,8,6,4,6,7,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,6,7,0,0,8,4,1
"d900eb33f6b4bc449aab64df16ae18b2",7,0,6,8,0,0,12,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,44,0,0,0,49,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,8,5,3,0,2,0,9,1
"d91d91ddd239d382e64507aae73eba4b",250,84,65,227,93,57,242,105,116,166,193,271,368,310,330,355,443,444,862,536,297,313,156,208,206,154,260,304,220,182,176,156,82,158,96,129,125,99,430,101,177,215,129,89,128,97,89,280,117,201,258,177
"d922e28fdfb36aa671e51df99219225a",29,8,16,24,0,0,19,10,12,16,17,18,29,24,22,29,40,36,4,19,34,33,13,31,14,8,0,16,15,13,15,30,27,18,42,30,20,22,24,29,15,22,30,19,38,24,25,27,19,19,11,18
"d9866a2906d2910e1c3e12146f4ec95f",0,0,0,0,0,6,0,0,8,5,4,4,8,6,12,6,10,5,0,0,8,6,3,6,0,4,0,0,0,0,0,5,0,4,0,3,0,2,0,1,3,0,0,0,0,5,6,0,0,0,0,0
"d9969edf2f62d1ce7b76f11a1ffa1b14",0,8,0,7,11,3,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"d9eca0ae58f978d0dfaf870f3bf88521",0,2,6,0,3,0,0,10,0,2,8,10,6,13,7,10,0,8,4,10,19,12,11,6,19,14,7,0,6,4,0,7,3,0,5,0,6,0,12,1,3,0,0,0,0,2,0,0,0,4,0,3
"d9ed091aa2d0d1b0d0c26b047d1cee2c",0,0,6,11,7,14,13,21,22,22,14,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,6
"d9eea834805833ac21a86fdabedd8556",0,0,0,0,4,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,4,0,12,0,0,0,0,0,0,2,0,0,0,0,0,3,0,5,0,3,0,11,4,0,0,10,3,0,6,0,4,5
"da21d9bd33f2b50671c80900c413b1f5",60,0,0,40,0,0,0,0,0,0,0,27,48,14,46,43,36,39,123,71,25,38,0,0,0,0,26,57,25,23,20,0,0,15,0,12,9,14,42,10,18,26,24,0,0,0,0,0,0,0,8,12
"da22ffc93f7286f6c36e4b52dd709cf9",0,0,0,0,14,11,0,4,5,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0
"dadc967461a800b5769827c5c5c575f1",11,10,4,6,0,5,0,7,25,22,24,26,30,26,26,14,0,0,0,0,13,0,0,0,0,0,0,0,3,5,0,0,0,17,13,21,20,9,15,10,9,0,16,10,0,17,10,22,7,0,9,8
"dae419cf18948c47a7b21fd9c2364c8d",9,9,16,15,15,13,19,11,13,7,17,15,11,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dae524622df53298256167c9930e06fe",62,0,0,42,44,39,0,55,34,0,44,0,0,0,0,0,74,54,57,53,85,66,44,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,33,46,0,47,0,57,40
"db1cc25ed047c2cb00f52188a4465ad3",0,0,0,0,0,0,0,10,6,10,16,20,21,16,26,22,14,0,0,18,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,9,7,23,4,5,0,0,9,0,4,0,12,0,0,0,0
"dcade5ddb5cbcf24f21edcf64fd28b31",0,0,3,0,0,11,0,14,0,6,8,0,12,4,0,8,0,4,12,10,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,18,7,8
"dd254881a4bb95dcca924ae6fb1f25f5",9,0,0,4,2,6,0,2,0,6,4,8,19,26,24,36,21,22,30,36,7,17,0,0,7,2,6,4,9,5,0,7,0,4,0,5,3,5,22,8,5,5,5,3,0,6,4,9,5,7,18,13
"de3d0e440533123bef372ef43c19f3aa",0,13,15,0,8,5,0,14,11,4,17,24,12,18,9,6,0,0,0,0,9,9,0,0,14,0,0,0,0,11,0,0,18,13,13,11,12,13,16,15,4,0,19,0,22,22,10,0,15,21,10,11
"de80a8222919433bab0efa757e3de392",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,11,21,17,0,18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
