"ID","N01B","N02B","N03B","N04B","N05B","N06B","N07B","N08B","N09B","N10B","N11B","N12B","N13B","N14B","N15B","N16B","N17B","N18B","N19B","N20B","N21B","N22B","N23B","N24B","N25B","N26B","N27B","N28B","N29B","N30B","N31B","N32B","N33B","N34B","N35B","N36B","N37B","N38B","N39B","N40B","N41B","N42B","N43B","N44B","N45B","N46B","N47B","N48B","N49B","N50B","N51B","N52B"
"7922cd5f12af96b10eecf7c1f89110c0",7,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,10,7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79764b291f3073db40e888f95af55360",0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,40,13,8,4,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79a54dd9fd605de46bcfdf7e861485c0",0,0,0,0,0,0,0,0,0,0,2,4,7,8,6,1,0,2,5,0,2,4,0,0,0,1,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79dd8858e8f7f68455b807ef496bbc24",18,4,37,0,19,25,7,0,11,10,7,27,37,22,37,14,0,28,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,4,7,8
"79fd3eb816ee93ff1a33dec9206d593e",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a26c242342e9fbafb3dcd51e2a56911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
"7a3120b453e96caf1a1e47ea48aa5f72",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a92c6b919b29226c967c9cb5c6dbf92",0,0,0,0,0,0,0,0,0,0,19,0,13,0,0,0,0,0,0,0,16,0,23,26,16,0,18,0,0,23,0,0,0,0,17,0,0,0,0,0,0,0,33,36,0,15,24,49,40,59,35,0
"7af6ae689696e9ea838fbb88ee9afb78",92,22,77,101,137,109,96,77,112,117,96,114,170,103,155,152,80,130,128,103,151,117,74,112,95,93,144,131,106,92,103,128,109,110,119,111,80,111,117,128,129,165,230,231,226,240,184,271,243,175,166,131
"7c84bfe8ce732a0dfe2b44dac503a3a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,7,8,5,6,0,17,14,0,7,0,0,0,0,0,0,0,0,0,0,0
"7cb9a8aa20bd487521ddacd6a09306c4",0,0,0,6,0,0,0,11,0,7,1,0,0,0,3,0,0,0,0,4,0,6,0,0,7,0,0,7,6,8,0,7,13,21,14,10,9,0,11,3,13,8,14,6,11,14,6,15,11,15,0,0
"7d2c0bf77d1048b740a0eb47b3f80c23",0,0,0,0,0,0,0,0,0,0,6,15,6,11,10,7,0,16,28,36,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7dbf8044196ea8cc894577991fee5afb",4,74,0,7,8,6,7,6,6,2,3,4,6,5,8,7,43,16,23,29,28,32,27,15,25,27,29,19,22,14,7,16,19,17,14,19,8,22,22,20,7,16,11,14,9,4,3,0,4,3,4,4
"7de4fd1ad92268f387620d1ea75ee92f",3,5,0,5,9,9,8,4,2,0,0,0,0,0,0,5,0,0,0,6,2,6,0,7,3,4,9,3,4,5,0,4,5,6,9,7,3,0,8,7,4,0,2,7,9,5,5,6,14,22,10,17
"7df0e500dfd8e2e7279dbf317b98d0f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,12,4,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0
"7e171bbf8497f6f700510d47d0bce5f0",54,26,49,46,43,29,34,50,80,74,107,114,164,94,37,39,42,40,27,44,55,61,45,57,55,63,60,48,61,32,31,55,79,69,45,60,18,60,44,20,15,5,3,5,6,0,0,8,0,6,3,14
"7e466860e2d2c812de724fa828c91ff3",0,0,41,13,0,17,3,0,11,0,0,7,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"7ead17a076e7b7b419bf50abe7eee3f4",3,0,0,0,2,1,4,0,3,7,6,7,2,1,10,4,0,0,2,0,1,3,4,1,3,0,2,0,4,4,0,0,2,2,0,0,0,0,0,0,0,1,5,0,2,5,7,10,5,12,11,0
"7ef548c2922866b1611d447f711d6858",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f2ef7c5d8a0becb1eb12a937b42357c",11,25,36,32,7,16,50,13,4,53,45,26,50,42,4,11,2,11,4,3,8,3,6,4,13,19,3,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f364ea6e336bd86002c0d0d09ecb22c",0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,9,6,8,10,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f9808e6862bcd66fdff3e353e80da4c",0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80317273b17f5705d372e17425699c5f",0,0,0,0,0,0,0,0,0,1,2,0,7,0,0,0,6,5,11,9,7,12,13,10,17,7,10,10,17,14,14,9,14,8,11,7,0,0,3,3,2,0,0,0,3,0,0,0,0,1,0,0
"808e142637ca27526213940e7839ccdd",0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8097b47de1afa58e9f7c460419c4ff52",0,0,0,7,7,0,6,8,12,0,0,0,0,0,0,6,0,11,21,30,14,14,0,0,3,2,17,44,58,20,0,0,7,0,0,0,0,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"80cde551c3f08541b74b801574eda236",3,4,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,91,76,111,79,73,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80d8921abbdcfe196ab5611aff171136",0,0,0,0,0,0,0,3,3,3,1,7,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
"80f6c62af8a91fce6b60c53a999bdd7d",41,11,33,43,27,20,33,31,49,30,59,20,32,37,16,30,6,24,19,25,28,31,26,30,19,18,19,30,21,19,27,12,21,21,17,19,14,12,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"8129763b392bd7aa146e34410d49b788",8,6,10,17,16,20,11,11,7,4,3,0,2,0,0,0,0,0,0,0,0,0,2,8,6,16,15,19,7,2,0,0,0,0,2,7,11,43,15,3,4,2,11,10,12,16,33,35,4,10,0,0
"8135beec331a8d558070c38b580e4b8e",0,3,0,4,3,9,7,7,8,5,9,12,14,3,12,6,3,5,2,5,3,7,3,4,0,4,5,0,4,2,0,7,0,3,3,0,0,0,6,4,3,5,7,5,3,2,3,7,0,3,2,0
"81384faea9630e505e10d7a76c72fc13",0,0,0,7,0,0,7,6,0,8,10,0,0,0,0,0,0,0,0,0,0,0,9,10,12,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815e911ecf2a8d3d3915f95fa8db2395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,0,10,13,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"816adcb981eb4e362e1358439c1c50f9",59,13,28,77,42,71,35,23,31,46,40,62,38,46,57,43,46,65,107,60,35,50,92,58,52,31,51,35,45,32,54,70,62,72,44,52,30,83,109,109,104,48,96,53,68,76,37,54,116,81,88,69
"818434292143daca42a3168f3728da82",1,3,4,4,1,5,4,1,0,0,3,0,0,0,1,2,0,0,6,3,4,0,0,0,0,0,0,0,0,2,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,6
"8186b7459442df29133ea0583dba21af",10,0,0,0,13,10,0,0,8,0,6,15,20,13,11,11,0,0,0,0,3,2,2,0,6,9,10,0,7,7,0,11,8,6,8,8,0,0,6,7,0,0,12,11,14,9,13,14,11,7,0,9
"8204c510916c3a548ff9c211f41cdda7",0,0,0,0,0,0,0,0,0,6,0,3,2,0,1,0,6,0,0,0,7,10,12,13,0,0,0,4,24,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"821763082b6f2769d6c16a75599c9fb9",0,0,0,0,0,0,0,0,0,0,0,3,5,27,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"82549effab477a2b4d0da6215f51f2d8",0,0,0,0,1,1,0,0,1,3,0,4,0,0,0,0,0,0,0,2,2,0,3,5,0,2,2,2,0,6,4,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"834ad3ad3d22279078db17d1e7aca155",17,6,15,13,20,12,10,15,10,8,8,6,6,0,5,8,4,11,8,15,4,9,9,6,6,4,2,4,2,4,12,15,10,16,8,6,4,13,6,5,13,7,7,0,4,0,0,0,0,7,14,11
"83702e8920641d26e9959336d2372fe2",41,16,47,68,23,18,12,16,6,5,5,6,5,9,7,14,0,16,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83ce8edb4ac8c161373501ee646e0000",13,4,11,49,49,45,17,17,22,5,17,16,8,10,5,13,3,0,4,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,12,18,11
"83d81cc9bbe0858fbefef4d8e0beab99",14,8,14,23,16,10,19,11,15,25,29,26,33,24,23,22,14,34,20,37,28,20,32,38,28,29,24,13,12,3,0,5,3,7,0,12,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"83ee8d0bc765ee6a405471c7c3e0080a",0,0,0,0,0,0,0,2,3,0,0,0,0,13,2,3,0,3,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"8421996edb409be2efcdfeae6fc6cda2",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,11,0,0,0,0,0,0,0,7,11,0,10,9,5,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,21,23,15
"845d0297bde4457e56edcde3e74c2d70",0,0,0,0,0,0,8,19,39,14,6,10,7,11,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8465e2d8fef24d2e3a80c826d52d0d74",4,3,8,24,12,7,10,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848da4b6ff9efd964087d8f18b128886",22,0,26,35,33,51,18,36,44,38,45,51,58,56,40,20,10,47,42,42,38,30,43,34,23,14,24,17,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84ad0b990d5d94d451747afa1f4c7b5e",35,11,8,14,0,0,0,0,0,0,4,8,17,34,25,40,19,36,0,8,27,17,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84e1f74b7363f0321d0df8986283c5fa",5,2,6,11,1,2,4,4,4,2,9,3,3,2,6,11,0,14,16,25,22,17,31,13,17,9,5,10,5,10,12,13,7,14,12,11,11,7,11,5,3,0,0,0,0,3,2,2,0,9,11,0
"858603b5b6c7332924623a52faa10212",0,19,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85c10be6b5aca2c907719321b8ff8d82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,3,5,4,5,2,10,5,6,12,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"85d595577c2a94a0a96058af457da34d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,8,9,17,32,15,16,21,83,150,383,271,159,163,130,152,188,203,124,111,92,116,109,73,78
"8612a638846acf832935cb932a1f0398",20,17,82,30,60,43,40,41,56,57,30,110,104,64,83,58,133,97,57,70,110,109,86,146,40,51,48,48,43,51,28,31,94,33,137,58,104,67,45,42,63,62,65,41,64,60,83,63,46,40,32,61
"8678fa3a06998220d4612e2c31b51f03",0,0,33,0,27,0,0,0,38,0,34,63,40,40,41,37,40,62,52,35,66,63,38,58,58,35,44,49,48,47,54,53,43,41,38,32,59,38,31,42,26,59,56,51,41,76,40,62,79,84,58,66
"868928312ea5a5b0d2383ad081df9bd4",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,10,0,14,11,8,9,11,23,14,16,15,17,18,16,7,6,9,7,0,10,7,0,5,0,0,0,0,0,0,0,0,0,0
"868e0165fe32a8925b7f20afa5e1dbfc",45,24,118,48,110,90,49,39,84,104,71,135,88,76,110,78,87,150,81,63,97,131,62,144,46,44,46,33,0,27,0,22,54,21,83,21,110,30,21,31,53,36,46,42,53,63,42,111,74,81,63,86
"8794266a9850580f5e066fcd3caea9c9",10,0,0,33,34,21,20,7,5,0,21,9,0,11,12,0,8,0,0,0,19,0,47,28,17,35,40,20,115,47,10,10,65,8,10,18,60,97,191,577,206,826,1304,781,51,511,1116,69,17,10,15,9
"87ddc608dc73765dd0dd698446610e22",8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,18,0,0,10,0,14,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,62,92,54,0,7,10,17
"883352a672768b3dad5fd38cb627ceb1",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,4,4,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,5,1,0,2,2,0
"8837bc629956da3b9bf9b6a688b0dc03",33,19,21,19,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"887b2a30f56189fc5ae6cad69a9bea60",0,0,0,0,5,0,0,3,5,10,10,8,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887c20fc1522f1efa2201bb7eea6e3d0",2,0,6,18,13,17,13,10,4,7,15,10,10,6,7,13,3,11,13,11,5,9,7,0,7,3,10,21,20,26,30,21,10,0,3,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"88bb271eedbad5d54e5ea242b42b9b29",0,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,6,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
"88dd95c0b5dc383072aa11b40a90bd4e",4,0,0,0,0,0,0,0,0,0,0,0,0,5,53,151,45,55,65,25,15,9,5,8,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8934ed13006282e7d21efe41d41e9356",8,0,0,0,19,26,22,12,0,0,0,0,7,0,14,5,0,21,0,0,15,18,17,13,6,0,20,9,8,16,37,24,14,11,9,12,5,0,20,19,19,23,17,9,15,0,0,0,16,0,0,0
"897c3b838eaa6b39dcedbe31ee06a726",0,0,0,0,0,0,0,0,0,0,3,0,8,6,4,2,5,5,0,2,1,7,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"897e365d559ecdb65727ac96d1ab325e",0,0,6,12,11,12,10,5,14,8,7,13,10,0,0,0,0,12,10,15,8,10,7,9,6,10,11,6,6,5,14,10,12,9,9,0,0,0,0,0,6,0,3,9,8,14,16,18,16,23,20,12
"89d0504a6a08666616f3e754d4ba27dd",0,0,0,0,0,0,0,0,2,8,4,10,4,1,8,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89e0e2f70acbb2b76c8edeb8d90b3f07",0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,7,11,6,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a20a515b54e468fb1262ab78bb668c6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,0,3,0,4,8,4,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,2,0,0,3,0,0,0,4
"8a238f6ca531e58bc9d8b5378cd59bc7",0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,9,4,4,3,3,2,6,4,6,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8aa29bec1344621de3917c587d36131d",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0,21,30,20,35,57,68,48,32,51,34,33
"8ac5c95591f56b43beaefb20bd9368df",0,131,0,0,0,0,0,4,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ae3e428a49e6830d95166511a82f5d3",13,8,14,29,11,6,15,11,7,7,12,9,4,19,12,14,9,10,12,13,8,8,10,5,9,6,13,6,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
"8b0b1abd270d7bd658085c397b50ea3c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,8,6,15,3,9,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"8b2b5a2cfd551d398c5ae65f22271372",1,0,0,0,7,4,6,6,0,10,8,10,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,7,4,9,5,8,0,0
"8bc43e2000d910080c29146e7397b370",5,1,3,0,0,0,0,0,0,0,0,0,0,0,5,6,4,8,13,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c151c20a2ca15c89d2f062f41e38b96",18,0,15,27,0,0,0,0,0,0,0,0,0,0,0,5,0,8,20,0,13,21,16,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c2b832dd5491a40a79aea2525e54341",14,12,1,2,9,0,2,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,3,2,3,0,0,2,6,2,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"8c46ebd0a248fe82636f79086d5499fd",0,0,0,0,0,0,0,0,3,7,12,22,16,16,12,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8c626ee4030aec79d8605006859ee8f2",0,0,1,0,1,0,1,0,4,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,2,0,2,1,0,0,3,1,1,1,0,0,5,2,0,0,2,5,7,11
"8cdb4584e47f38289dce956a8c8547bf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,0,301,74,16
"8d08915b8d416d8ec95f739043f865d3",12,0,8,12,14,11,16,9,6,3,0,4,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d39875f1089963282bc083261dfb677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,62,57,49,30,13,9,0,17,6,8,5,6,6,8,6,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0
"8d6b000b2cd5e160bcc20513bbfc6a8b",0,0,0,0,0,14,18,22,57,86,27,53,40,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28
"8d90bfca453db83709ae7d4522b5ac10",2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,3,0,0,6,5,3,0,6,4,2,4,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8eaba8c00ef4749be8714a37dbb73cee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,4,6,3,1,0,1,0,3,11,7,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8eeaedce1b465e09be5299f3998933cf",0,0,5,0,0,0,6,0,0,0,0,0,0,2,5,1,0,0,7,7,9,9,15,12,13,8,17,9,16,16,26,11,14,28,25,15,9,7,11,5,6,7,2,2,2,6,5,6,2,5,14,7
"8f71a7b9dc989c5b4688583a2111651f",28,11,45,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f89250ed019cca3bf3385bff68b2c63",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,3,4,3,7,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
"8f90932836eec8eb89164f265ebd63f5",0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,2,0,0,6,7,0,7,4,4,0,7,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,7,8,2,6,0,0,0
"8fb90298eaf809f054dfb0546c63dcd8",0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,22,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0
"8fccf147f4405d473fd3c477b6af39b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0
"8fe5d277371623b10417abe9da0020f3",0,0,6,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,5,8,9,7,15,6,11,0,0,0,0,0,0,0,0,0,4,0,0,8,6,0,0,0,0,0,0,0,0,0,8,12,15
"8fe7027689e3450b040efd530355f19e",4,2,0,5,0,0,2,4,0,2,0,0,1,4,3,10,7,9,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903ea414d3023e9f686f8f8667237468",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,7,36,28,4,8,20,28,31,53,18,24,37,12,12,0,0,0,0,0,0,2,5,0,0,6,10,10,0,0,14,0,0,0
"9095c4a9eacf9340a94110cad774dd3a",6,0,3,8,2,0,3,4,2,0,2,4,1,0,3,1,2,10,4,7,0,3,1,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,20
"90a62d7785b7bb89031ada1df2632e21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,33,57,31,28,6,4,1,10,4,1,0
"90cd4ed839bc9a7b90f593d23ad175e8",0,0,0,0,0,0,0,0,0,0,1,0,5,16,12,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"9123c405f449262bbfae44a975343e64",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914132818f590bb3567881f680184cbe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,2,0,3,4,11,15,10,7,3,7,10,3,2,0,0,0,0,0,0,0,3,0,5,0,0,1,0,0,0,0,0,0,0
"91c9b6c16788740ea739a31195ab5a29",0,0,0,3,2,0,1,0,1,0,0,0,0,2,0,3,0,0,2,11,3,7,10,6,4,8,10,6,10,12,15,16,7,9,10,0,0,4,7,3,3,2,0,0,2,2,0,0,0,1,4,0
"9227fb3f470a6f03b9434ebedc7a8a10",6,4,5,4,2,13,5,5,8,4,11,4,4,9,8,12,2,7,4,5,3,5,11,2,6,4,5,2,3,7,1,7,5,5,7,6,0,4,5,3,0,0,2,0,0,0,0,0,0,0,5,0
"938bb735f48237535636815be9ee1971",10,0,0,0,0,0,0,0,5,0,0,9,0,4,0,1,0,0,14,8,9,18,21,34,22,19,17,11,35,15,12,16,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93e6def150e5ba07a7f1916a2b816d34",0,0,0,0,0,0,0,5,0,0,0,0,0,9,19,8,0,11,0,0,11,0,21,0,0,0,14,9,20,20,19,23,16,20,19,8,19,15,20,8,11,8,19,10,7,11,8,15,19,16,25,9
"945184b6386c192c0066e0a98a154780",16,2,114,24,28,32,48,20,35,37,27,41,31,20,28,23,22,26,22,7,25,15,17,34,14,28,17,14,13,19,0,14,18,0,77,12,49,0,16,11,22,21,13,12,10,23,14,11,17,0,0,0
"9475172df763375398e57098db6a5375",0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,36,5,4,6,9,5,0,0,4,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94dcf06d7893caeb2133e009c340c402",47,6,17,9,7,0,11,2,7,0,5,0,0,7,6,12,5,9,18,18,21,22,22,30,31,45,41,26,11,5,0,4,5,0,0,12,15,13,14,11,0,0,0,0,0,0,0,0,0,26,94,117
